Id,GRID_ID,ORIG_FID,NEAR_FID,NEAR_DIST,NEAR_FC
69280,YE-981,8837,79,3667.597134571285551,USAWaterBodies_Projected_4counties
69281,YF-981,8838,79,3207.403921898750923,USAWaterBodies_Projected_4counties
69282,YG-981,8839,79,2782.932539285870917,USAWaterBodies_Projected_4counties
69283,YH-981,8840,79,2683.651825073572581,USAWaterBodies_Projected_4counties
69284,YI-981,8841,79,2942.662182144822964,USAWaterBodies_Projected_4counties
69285,YJ-981,8842,79,3480.881255979575144,USAWaterBodies_Projected_4counties
69286,YK-981,8843,79,4192.112584155458535,USAWaterBodies_Projected_4counties
69287,YL-981,8844,79,5003.107186363207802,USAWaterBodies_Projected_4counties
69288,YM-981,8845,79,5872.678700409531302,USAWaterBodies_Projected_4counties
69289,YN-981,8846,79,6778.320493916497981,USAWaterBodies_Projected_4counties
69290,YO-981,8847,79,7707.327832540471718,USAWaterBodies_Projected_4counties
69291,YP-981,8848,79,8652.177524661501593,USAWaterBodies_Projected_4counties
69292,YQ-981,8849,79,9608.196996224745817,USAWaterBodies_Projected_4counties
69293,YR-981,8850,78,9882.109775797498514,USAWaterBodies_Projected_4counties
69294,YS-981,8851,78,8994.673591683002087,USAWaterBodies_Projected_4counties
69295,YT-981,8852,78,8130.587886964199242,USAWaterBodies_Projected_4counties
69296,YU-981,8853,78,7271.433972508125407,USAWaterBodies_Projected_4counties
69297,YV-981,8854,78,6413.523231062777086,USAWaterBodies_Projected_4counties
69298,YW-981,8855,78,5570.665004169898566,USAWaterBodies_Projected_4counties
69299,YX-981,8856,78,4756.972470215001522,USAWaterBodies_Projected_4counties
69300,YY-981,8857,78,3983.337700504678196,USAWaterBodies_Projected_4counties
69301,YZ-981,8858,78,3262.406542863903724,USAWaterBodies_Projected_4counties
69302,ZA-981,8859,78,2621.717330700585535,USAWaterBodies_Projected_4counties
69303,ZB-981,8860,78,2059.428804454727015,USAWaterBodies_Projected_4counties
69304,ZC-981,8861,77,1542.373482231903381,USAWaterBodies_Projected_4counties
69305,ZD-981,8862,77,927.703303109340709,USAWaterBodies_Projected_4counties
69306,ZE-981,8863,77,497.328611808343112,USAWaterBodies_Projected_4counties
69307,ZF-981,8864,77,1024.914574788845357,USAWaterBodies_Projected_4counties
69308,ZG-981,8865,77,1832.196956011555358,USAWaterBodies_Projected_4counties
69309,ZH-981,8866,77,2756.691312365105205,USAWaterBodies_Projected_4counties
69310,ZI-981,8867,77,3701.836941658230444,USAWaterBodies_Projected_4counties
69311,ZJ-981,8868,77,4669.847079147834847,USAWaterBodies_Projected_4counties
69312,ZK-981,8869,77,5649.012899845915854,USAWaterBodies_Projected_4counties
69313,ZL-981,8870,77,6633.200828230558727,USAWaterBodies_Projected_4counties
69314,ZM-981,8871,77,7617.609390942518075,USAWaterBodies_Projected_4counties
69315,ZN-981,8872,77,8602.017953654534722,USAWaterBodies_Projected_4counties
69316,ZO-981,8873,77,9586.844869945665778,USAWaterBodies_Projected_4counties
69317,ZP-981,8874,77,10574.167691142562035,USAWaterBodies_Projected_4counties
69318,ZQ-981,8875,77,11563.669407260091248,USAWaterBodies_Projected_4counties
69319,ZR-981,8876,77,12554.834844011396854,USAWaterBodies_Projected_4counties
69320,ZS-981,8877,77,13547.298836314284927,USAWaterBodies_Projected_4counties
69321,ZT-981,8878,77,14540.795492695786379,USAWaterBodies_Projected_4counties
69322,ZU-981,8879,77,15535.039213265721628,USAWaterBodies_Projected_4counties
69323,ZV-981,8880,77,16529.383465995684674,USAWaterBodies_Projected_4counties
69324,ZW-981,8881,77,17522.984935023818252,USAWaterBodies_Projected_4counties
69325,ZX-981,8882,77,18497.724823152675526,USAWaterBodies_Projected_4counties
69326,ZY-981,8883,77,19475.026219060291623,USAWaterBodies_Projected_4counties
69327,ZZ-981,8884,77,20454.521965401509078,USAWaterBodies_Projected_4counties
69328,AAA-981,8885,77,21435.911257352690882,USAWaterBodies_Projected_4counties
69329,AAB-981,8886,83,22268.994612502378004,USAWaterBodies_Projected_4counties
69330,AAC-981,8887,76,22007.115485021266068,USAWaterBodies_Projected_4counties
69331,AAD-981,8888,76,21306.107203594539897,USAWaterBodies_Projected_4counties
69332,AAE-981,8889,76,20629.766755129912781,USAWaterBodies_Projected_4counties
69333,AAF-981,8890,76,19980.599304602044867,USAWaterBodies_Projected_4counties
69334,AAG-981,8891,76,19361.338300103740039,USAWaterBodies_Projected_4counties
69335,AAH-981,8892,76,18774.943221513727622,USAWaterBodies_Projected_4counties
69336,AAI-981,8893,76,18224.586831285490916,USAWaterBodies_Projected_4counties
69337,AAJ-981,8894,76,17713.628577201929147,USAWaterBodies_Projected_4counties
69338,AAK-981,8895,76,17245.570723262975662,USAWaterBodies_Projected_4counties
69339,AAL-981,8896,76,16823.994227622210019,USAWaterBodies_Projected_4counties
69340,AAM-981,8897,76,16452.472579252811556,USAWaterBodies_Projected_4counties
69341,AAN-981,8898,76,16134.463925741876665,USAWaterBodies_Projected_4counties
69342,AAO-981,8899,76,15873.184884296731980,USAWaterBodies_Projected_4counties
69343,AAP-981,8900,76,15671.473146168058520,USAWaterBodies_Projected_4counties
69344,AAQ-981,8901,76,15531.649711832507819,USAWaterBodies_Projected_4counties
69345,AAR-981,8902,76,15443.803587794893247,USAWaterBodies_Projected_4counties
69346,AAS-981,8903,76,15395.506638574544922,USAWaterBodies_Projected_4counties
69347,AAT-981,8904,76,15412.079031019773538,USAWaterBodies_Projected_4counties
69348,AAU-981,8905,76,15493.312604424072561,USAWaterBodies_Projected_4counties
69349,AAV-981,8906,76,15638.199732015586051,USAWaterBodies_Projected_4counties
69350,AAW-981,8907,76,15844.994359684033043,USAWaterBodies_Projected_4counties
69351,AAX-981,8908,76,16111.312847140212398,USAWaterBodies_Projected_4counties
69352,AAY-981,8909,76,16434.261682790369377,USAWaterBodies_Projected_4counties
69353,AAZ-981,8910,76,16810.577398127592460,USAWaterBodies_Projected_4counties
69354,ABA-981,8911,76,17185.253434273919993,USAWaterBodies_Projected_4counties
69355,ABB-981,8912,76,17595.371249286748935,USAWaterBodies_Projected_4counties
69356,ABC-981,8913,76,18029.995012208884873,USAWaterBodies_Projected_4counties
69357,ABD-981,8914,76,18466.074302360109868,USAWaterBodies_Projected_4counties
69358,ABE-981,8915,76,18944.948670827576279,USAWaterBodies_Projected_4counties
69359,ABF-981,8916,76,19463.459613858445664,USAWaterBodies_Projected_4counties
69360,ABG-981,8917,76,20018.527421873615822,USAWaterBodies_Projected_4counties
69361,ABH-981,8918,76,20607.198260324305011,USAWaterBodies_Projected_4counties
69362,ABI-981,8919,76,21226.676615530755953,USAWaterBodies_Projected_4counties
69363,ABJ-981,8920,76,21874.345250551552454,USAWaterBodies_Projected_4counties
69364,ABK-981,8921,74,21595.868858212197665,USAWaterBodies_Projected_4counties
69365,ABL-981,8922,74,20867.032317536217306,USAWaterBodies_Projected_4counties
69366,ABM-981,8923,74,20161.461349344255723,USAWaterBodies_Projected_4counties
69367,ABN-981,8924,74,19481.683955477354175,USAWaterBodies_Projected_4counties
69368,ABO-981,8925,74,18818.621492875132390,USAWaterBodies_Projected_4counties
69369,ABP-981,8926,74,18167.782409019837360,USAWaterBodies_Projected_4counties
69370,ABQ-981,8927,74,17419.527467726406030,USAWaterBodies_Projected_4counties
69371,ABR-981,8928,74,16587.029782299061480,USAWaterBodies_Projected_4counties
70150,WL-980,8929,53159,5009.395304712210418,WestCoastline_Projected
70151,WM-980,8930,53159,4190.916971366224061,WestCoastline_Projected
70152,WN-980,8931,53159,3375.851133248412225,WestCoastline_Projected
70153,WO-980,8932,53159,2566.087888149363152,WestCoastline_Projected
70154,WP-980,8933,53159,1764.252113269403935,WestCoastline_Projected
70155,WQ-980,8934,53159,961.553889460434107,WestCoastline_Projected
70156,WR-980,8935,3098,182.711833951774565,WestCoastline_Projected
70157,WS-980,8936,190,309.828333938598178,WestCoastline_Projected
70158,WT-980,8937,53496,996.161241041653966,WestCoastline_Projected
70159,WU-980,8938,53499,1699.472042071520946,WestCoastline_Projected
70160,WV-980,8939,53499,1590.414732636855433,WestCoastline_Projected
70161,WW-980,8940,53499,2042.212726871021914,WestCoastline_Projected
70162,WX-980,8941,53500,2794.032764490294085,WestCoastline_Projected
70163,WY-980,8942,53500,3663.044347130928145,WestCoastline_Projected
70164,WZ-980,8943,53500,4585.757155481570408,WestCoastline_Projected
70165,XA-980,8944,16631,5421.962048956286708,WestCoastline_Projected
70166,XB-980,8945,16631,5809.286966601164750,WestCoastline_Projected
70167,XC-980,8946,16631,6332.294817862009950,WestCoastline_Projected
70168,XD-980,8947,16631,6960.466957059847118,WestCoastline_Projected
70169,XE-980,8948,16631,7668.001229807013260,WestCoastline_Projected
70170,XF-980,8949,16631,8434.950234608486426,WestCoastline_Projected
70171,XG-980,8950,16631,9246.541410728752453,WestCoastline_Projected
70172,XH-980,8951,16631,10092.010238813751130,WestCoastline_Projected
70173,XI-980,8952,16631,10963.521936874185485,WestCoastline_Projected
70174,XJ-980,8953,16631,11855.334489600933011,WestCoastline_Projected
70175,XK-980,8954,16631,12763.193113806641122,WestCoastline_Projected
70176,XL-980,8955,16631,13683.904452323582518,WestCoastline_Projected
70177,XM-980,8956,16631,14615.039639368793360,WestCoastline_Projected
70178,XN-980,8957,67,15498.936114148576962,WestCoastline_Projected
70179,XO-980,8958,67,16299.222247409916235,WestCoastline_Projected
70180,XP-980,8959,79,15683.591834496826777,USAWaterBodies_Projected_4counties
70181,XQ-980,8960,79,14746.398924181537950,USAWaterBodies_Projected_4counties
70182,XR-980,8961,79,13818.013953933803350,USAWaterBodies_Projected_4counties
70183,XS-980,8962,79,12900.338678930727838,USAWaterBodies_Projected_4counties
70184,XT-980,8963,79,11995.831210513220867,USAWaterBodies_Projected_4counties
70185,XU-980,8964,79,11107.708802049592123,USAWaterBodies_Projected_4counties
70186,XV-980,8965,79,10240.235506624681875,USAWaterBodies_Projected_4counties
70187,XW-980,8966,79,9399.130365685101424,USAWaterBodies_Projected_4counties
70188,XX-980,8967,79,8580.064986242246960,USAWaterBodies_Projected_4counties
70189,XY-980,8968,79,7772.664544487821331,USAWaterBodies_Projected_4counties
70190,XZ-980,8969,79,7013.165399528172202,USAWaterBodies_Projected_4counties
70191,YA-980,8970,79,6320.970156640531968,USAWaterBodies_Projected_4counties
70192,YB-980,8971,79,5720.562780106632090,USAWaterBodies_Projected_4counties
70193,YC-980,8972,79,5243.568758120980419,USAWaterBodies_Projected_4counties
70194,YD-980,8973,79,4915.060109636661764,USAWaterBodies_Projected_4counties
70195,YE-980,8974,79,4601.951272906469967,USAWaterBodies_Projected_4counties
70196,YF-980,8975,79,4078.630789641309548,USAWaterBodies_Projected_4counties
70197,YG-980,8976,79,3753.998230981829693,USAWaterBodies_Projected_4counties
70198,YH-980,8977,79,3681.002080713799387,USAWaterBodies_Projected_4counties
70199,YI-980,8978,79,3873.893379821382496,USAWaterBodies_Projected_4counties
70200,YJ-980,8979,79,4297.013325349194929,USAWaterBodies_Projected_4counties
70201,YK-980,8980,79,4890.970979083106613,USAWaterBodies_Projected_4counties
70202,YL-980,8981,79,5601.684632165378389,USAWaterBodies_Projected_4counties
70203,YM-980,8982,79,6390.316448990799472,USAWaterBodies_Projected_4counties
70204,YN-980,8983,79,7231.418803958667013,USAWaterBodies_Projected_4counties
70205,YO-980,8984,79,8108.680010843418131,USAWaterBodies_Projected_4counties
70206,YP-980,8985,79,9011.546211292279622,USAWaterBodies_Projected_4counties
70207,YQ-980,8986,79,9933.037738691062259,USAWaterBodies_Projected_4counties
70208,YR-980,8987,78,9485.115920267493493,USAWaterBodies_Projected_4counties
70209,YS-980,8988,78,8556.604666625600657,USAWaterBodies_Projected_4counties
70210,YT-980,8989,78,7646.145618605895834,USAWaterBodies_Projected_4counties
70211,YU-980,8990,78,6761.035587906135333,USAWaterBodies_Projected_4counties
70212,YV-980,8991,78,5900.562800892560517,USAWaterBodies_Projected_4counties
70213,YW-980,8992,78,5041.408886436487592,USAWaterBodies_Projected_4counties
70214,YX-980,8993,78,4189.399604632945739,USAWaterBodies_Projected_4counties
70215,YY-980,8994,78,3354.122341594829777,USAWaterBodies_Projected_4counties
70216,YZ-980,8995,78,2576.041954073753004,USAWaterBodies_Projected_4counties
70217,ZA-980,8996,78,1853.797402004524201,USAWaterBodies_Projected_4counties
70218,ZB-980,8997,78,1213.251554222045570,USAWaterBodies_Projected_4counties
70219,ZC-980,8998,77,720.337142299120728,USAWaterBodies_Projected_4counties
70220,ZD-980,8999,77,138.919067150361769,USAWaterBodies_Projected_4counties
70221,ZE-980,9000,77,0.000000000000000,USAWaterBodies_Projected_4counties
70222,ZF-980,9001,77,550.852375066123614,USAWaterBodies_Projected_4counties
70223,ZG-980,9002,77,1535.260937778083644,USAWaterBodies_Projected_4counties
70224,ZH-980,9003,77,2519.669500490121663,USAWaterBodies_Projected_4counties
70225,ZI-980,9004,77,3504.127360756840972,USAWaterBodies_Projected_4counties
70226,ZJ-980,9005,77,4492.698115876964039,USAWaterBodies_Projected_4counties
70227,ZK-980,9006,77,5485.413763828953961,USAWaterBodies_Projected_4counties
70228,ZL-980,9007,77,6479.735914978293295,USAWaterBodies_Projected_4counties
70229,ZM-980,9008,77,7474.080167708256340,USAWaterBodies_Projected_4counties
70230,ZN-980,9009,77,8468.424420438275774,USAWaterBodies_Projected_4counties
70231,ZO-980,9010,77,9462.768673168297028,USAWaterBodies_Projected_4counties
70232,ZP-980,9011,77,10457.112925898316462,USAWaterBodies_Projected_4counties
70233,ZQ-980,9012,77,11451.457178628279507,USAWaterBodies_Projected_4counties
70234,ZR-980,9013,77,12428.153967224418011,USAWaterBodies_Projected_4counties
70235,ZS-980,9014,77,13400.366921582522991,USAWaterBodies_Projected_4counties
70236,ZT-980,9015,77,14376.392323286469036,USAWaterBodies_Projected_4counties
70237,ZU-980,9016,77,15355.503210023995052,USAWaterBodies_Projected_4counties
70238,ZV-980,9017,77,16337.144837243264192,USAWaterBodies_Projected_4counties
70239,ZW-980,9018,77,17320.886929746735404,USAWaterBodies_Projected_4counties
70240,ZX-980,9019,77,18306.390868575879722,USAWaterBodies_Projected_4counties
70241,ZY-980,9020,77,19293.386670905794745,USAWaterBodies_Projected_4counties
70242,ZZ-980,9021,77,20281.656535724403511,USAWaterBodies_Projected_4counties
70243,AAA-980,9022,77,21271.022881683416927,USAWaterBodies_Projected_4counties
70244,AAB-980,9023,76,22063.438829227467068,USAWaterBodies_Projected_4counties
70245,AAC-980,9024,76,21317.420227857368445,USAWaterBodies_Projected_4counties
70246,AAD-980,9025,76,20592.947272575209354,USAWaterBodies_Projected_4counties
70247,AAE-980,9026,76,19892.374156220346777,USAWaterBodies_Projected_4counties
70248,AAF-980,9027,76,19218.314748464898003,USAWaterBodies_Projected_4counties
70249,AAG-980,9028,76,18573.655912906961021,USAWaterBodies_Projected_4counties
70250,AAH-980,9029,76,17961.563578126042557,USAWaterBodies_Projected_4counties
70251,AAI-980,9030,76,17385.477801057531906,USAWaterBodies_Projected_4counties
70252,AAJ-980,9031,76,16849.092277362142340,USAWaterBodies_Projected_4counties
70253,AAK-980,9032,76,16356.313238962648029,USAWaterBodies_Projected_4counties
70254,AAL-980,9033,76,15911.192757649097985,USAWaterBodies_Projected_4counties
70255,AAM-980,9034,76,15517.832553906018802,USAWaterBodies_Projected_4counties
70256,AAN-980,9035,76,15180.256894106425534,USAWaterBodies_Projected_4counties
70257,AAO-980,9036,76,14902.257264289391969,USAWaterBodies_Projected_4counties
70258,AAP-980,9037,76,14687.217019267682190,USAWaterBodies_Projected_4counties
70259,AAQ-980,9038,76,14537.930250591605727,USAWaterBodies_Projected_4counties
70260,AAR-980,9039,76,14447.199963286535422,USAWaterBodies_Projected_4counties
70261,AAS-980,9040,76,14395.641759171185186,USAWaterBodies_Projected_4counties
70262,AAT-980,9041,76,14413.363835635305804,USAWaterBodies_Projected_4counties
70263,AAU-980,9042,76,14500.193531756953234,USAWaterBodies_Projected_4counties
70264,AAV-980,9043,76,14654.902519580697117,USAWaterBodies_Projected_4counties
70265,AAW-980,9044,76,14875.373046025404619,USAWaterBodies_Projected_4counties
70266,AAX-980,9045,76,15158.736050819858065,USAWaterBodies_Projected_4counties
70267,AAY-980,9046,76,15501.542957345634932,USAWaterBodies_Projected_4counties
70268,AAZ-980,9047,76,15885.868997326508179,USAWaterBodies_Projected_4counties
70269,ABA-980,9048,76,16267.298103871544299,USAWaterBodies_Projected_4counties
70270,ABB-980,9049,76,16698.768604423959914,USAWaterBodies_Projected_4counties
70271,ABC-980,9050,76,17124.541965853473812,USAWaterBodies_Projected_4counties
70272,ABD-980,9051,76,17583.091808333480003,USAWaterBodies_Projected_4counties
70273,ABE-980,9052,76,18085.361415805076831,USAWaterBodies_Projected_4counties
70274,ABF-980,9053,76,18627.814620623059454,USAWaterBodies_Projected_4counties
70275,ABG-980,9054,76,19207.047080181415367,USAWaterBodies_Projected_4counties
70276,ABH-980,9055,76,19819.834447853303573,USAWaterBodies_Projected_4counties
70277,ABI-980,9056,76,20463.162452082513482,USAWaterBodies_Projected_4counties
70278,ABJ-980,9057,76,21134.242298703942652,USAWaterBodies_Projected_4counties
70279,ABK-980,9058,74,20935.992628511779913,USAWaterBodies_Projected_4counties
70280,ABL-980,9059,74,20183.341481060590013,USAWaterBodies_Projected_4counties
70281,ABM-980,9060,74,19452.988442424531968,USAWaterBodies_Projected_4counties
70282,ABN-980,9061,74,18747.539714349291899,USAWaterBodies_Projected_4counties
70283,ABO-980,9062,74,18069.911433305809624,USAWaterBodies_Projected_4counties
70284,ABP-980,9063,74,17407.013819265997881,USAWaterBodies_Projected_4counties
70285,ABQ-980,9064,74,16760.799040066456655,USAWaterBodies_Projected_4counties
70286,ABR-980,9065,74,16040.483222112605290,USAWaterBodies_Projected_4counties
71064,WK-979,9066,53159,5250.759441236938073,WestCoastline_Projected
71065,WL-979,9067,53159,4434.203277924594659,WestCoastline_Projected
71066,WM-979,9068,53159,3617.111287996060582,WestCoastline_Projected
71067,WN-979,9069,53159,2799.960725694939811,WestCoastline_Projected
71068,WO-979,9070,53159,1981.690789308465810,WestCoastline_Projected
71069,WP-979,9071,53159,1169.437084352829743,WestCoastline_Projected
71070,WQ-979,9072,53159,365.355422177336209,WestCoastline_Projected
71071,WR-979,9073,189,346.859965271842384,WestCoastline_Projected
71072,WS-979,9074,191,62.199994490663173,WestCoastline_Projected
71073,WT-979,9075,191,832.255893600912714,WestCoastline_Projected
71074,WU-979,9076,191,1826.745377012620793,WestCoastline_Projected
71075,WV-979,9077,53499,2577.779668976292669,WestCoastline_Projected
71076,WW-979,9078,53499,2878.569405415325491,WestCoastline_Projected
71077,WX-979,9079,53499,3453.603280893558804,WestCoastline_Projected
71078,WY-979,9080,53499,4191.490119492633312,WestCoastline_Projected
71079,WZ-979,9081,53500,5018.518774404471515,WestCoastline_Projected
71080,XA-979,9082,53500,5898.881715126412928,WestCoastline_Projected
71081,XB-979,9083,16631,6712.768747716615508,WestCoastline_Projected
71082,XC-979,9084,16631,7170.174813790860753,WestCoastline_Projected
71083,XD-979,9085,16631,7730.559453255676999,WestCoastline_Projected
71084,XE-979,9086,16631,8373.272482149413918,WestCoastline_Projected
71085,XF-979,9087,16631,9080.849886454489024,WestCoastline_Projected
71086,XG-979,9088,16631,9839.307763268736380,WestCoastline_Projected
71087,XH-979,9089,16631,10637.768556437027655,WestCoastline_Projected
71088,XI-979,9090,16631,11467.879597393766744,WestCoastline_Projected
71089,XJ-979,9091,16631,12323.246530858665210,WestCoastline_Projected
71090,XK-979,9092,16631,13198.960097686485824,WestCoastline_Projected
71091,XL-979,9093,16631,14091.227422063699123,WestCoastline_Projected
71092,XM-979,9094,16631,14997.094147211313611,WestCoastline_Projected
71093,XN-979,9095,16631,15914.238136345697058,WestCoastline_Projected
71094,XO-979,9096,16631,16840.817024726551608,WestCoastline_Projected
71095,XP-979,9097,79,16049.412762811427456,USAWaterBodies_Projected_4counties
71096,XQ-979,9098,79,15134.889442315103224,USAWaterBodies_Projected_4counties
71097,XR-979,9099,79,14231.869407463942480,USAWaterBodies_Projected_4counties
71098,XS-979,9100,79,13342.688455896546657,USAWaterBodies_Projected_4counties
71099,XT-979,9101,79,12470.307278937511001,USAWaterBodies_Projected_4counties
71100,XU-979,9102,79,11618.510749279736046,USAWaterBodies_Projected_4counties
71101,XV-979,9103,79,10791.460300024958997,USAWaterBodies_Projected_4counties
71102,XW-979,9104,79,9973.477163012667006,USAWaterBodies_Projected_4counties
71103,XX-979,9105,79,9178.258087520543995,USAWaterBodies_Projected_4counties
71104,XY-979,9106,79,8426.778525696363431,USAWaterBodies_Projected_4counties
71105,XZ-979,9107,79,7731.802579032812901,USAWaterBodies_Projected_4counties
71106,YA-979,9108,79,7109.918840685844771,USAWaterBodies_Projected_4counties
71107,YB-979,9109,79,6581.878206191651770,USAWaterBodies_Projected_4counties
71108,YC-979,9110,79,6171.814605214718540,USAWaterBodies_Projected_4counties
71109,YD-979,9111,79,5871.896732915258326,USAWaterBodies_Projected_4counties
71110,YE-979,9112,79,5433.759722163290462,USAWaterBodies_Projected_4counties
71111,YF-979,9113,79,4998.301543345368373,USAWaterBodies_Projected_4counties
71112,YG-979,9114,79,4737.118524822163636,USAWaterBodies_Projected_4counties
71113,YH-979,9115,79,4679.483467031155669,USAWaterBodies_Projected_4counties
71114,YI-979,9116,79,4832.684462927672939,USAWaterBodies_Projected_4counties
71115,YJ-979,9117,79,5178.041397886574487,USAWaterBodies_Projected_4counties
71116,YK-979,9118,79,5680.614959512021414,USAWaterBodies_Projected_4counties
71117,YL-979,9119,79,6302.908845781951641,USAWaterBodies_Projected_4counties
71118,YM-979,9120,79,7013.125802254012342,USAWaterBodies_Projected_4counties
71119,YN-979,9121,79,7787.246440061185240,USAWaterBodies_Projected_4counties
71120,YO-979,9122,79,8608.047439358719203,USAWaterBodies_Projected_4counties
71121,YP-979,9123,79,9463.390212722648357,USAWaterBodies_Projected_4counties
71122,YQ-979,9124,78,10150.403687583275314,USAWaterBodies_Projected_4counties
71123,YR-979,9125,78,9180.346094832768358,USAWaterBodies_Projected_4counties
71124,YS-979,9126,78,8217.470037725624934,USAWaterBodies_Projected_4counties
71125,YT-979,9127,78,7264.631664504782748,USAWaterBodies_Projected_4counties
71126,YU-979,9128,78,6326.368043430026773,USAWaterBodies_Projected_4counties
71127,YV-979,9129,78,5410.267278142530813,USAWaterBodies_Projected_4counties
71128,YW-979,9130,78,4529.691629276995627,USAWaterBodies_Projected_4counties
71129,YX-979,9131,78,3670.537714820972269,USAWaterBodies_Projected_4counties
71130,YY-979,9132,78,2811.383800364849776,USAWaterBodies_Projected_4counties
71131,YZ-979,9133,78,1965.756739320575662,USAWaterBodies_Projected_4counties
71132,ZA-979,9134,78,1168.746207642856689,USAWaterBodies_Projected_4counties
71133,ZB-979,9135,78,445.331625525857476,USAWaterBodies_Projected_4counties
71134,ZC-979,9136,78,0.000000000000000,USAWaterBodies_Projected_4counties
71135,ZD-979,9137,77,0.000000000000000,USAWaterBodies_Projected_4counties
71136,ZE-979,9138,77,0.000000000000000,USAWaterBodies_Projected_4counties
71137,ZF-979,9139,77,407.465374880856245,USAWaterBodies_Projected_4counties
71138,ZG-979,9140,77,1401.809627610876760,USAWaterBodies_Projected_4counties
71139,ZH-979,9141,77,2396.153880340827072,USAWaterBodies_Projected_4counties
71140,ZI-979,9142,77,3390.498133070801941,USAWaterBodies_Projected_4counties
71141,ZJ-979,9143,77,4384.842385800821830,USAWaterBodies_Projected_4counties
71142,ZK-979,9144,77,5379.580463552666515,USAWaterBodies_Projected_4counties
71143,ZL-979,9145,77,6375.832413405926673,USAWaterBodies_Projected_4counties
71144,ZM-979,9146,77,7339.143072116825351,USAWaterBodies_Projected_4counties
71145,ZN-979,9147,77,8305.049285405080809,USAWaterBodies_Projected_4counties
71146,ZO-979,9148,77,9278.182269874552730,USAWaterBodies_Projected_4counties
71147,ZP-979,9149,77,10256.485208541060274,USAWaterBodies_Projected_4counties
71148,ZQ-979,9150,77,11238.608073646337289,USAWaterBodies_Projected_4counties
71149,ZR-979,9151,77,12223.630149551960130,USAWaterBodies_Projected_4counties
71150,ZS-979,9152,77,13210.902945410005486,USAWaterBodies_Projected_4counties
71151,ZT-979,9153,77,14199.957015183172189,USAWaterBodies_Projected_4counties
71152,ZU-979,9154,77,15190.444425133086042,USAWaterBodies_Projected_4counties
71153,ZV-979,9155,77,16182.101978206166677,USAWaterBodies_Projected_4counties
71154,ZW-979,9156,77,17174.726985692406743,USAWaterBodies_Projected_4counties
71155,ZX-979,9157,77,18168.160876464025932,USAWaterBodies_Projected_4counties
71156,ZY-979,9158,77,19162.277845629028889,USAWaterBodies_Projected_4counties
71157,ZZ-979,9159,77,20156.976827716305706,USAWaterBodies_Projected_4counties
71158,AAA-979,9160,77,21152.175713933051156,USAWaterBodies_Projected_4counties
71159,AAB-979,9161,76,21422.292271628215531,USAWaterBodies_Projected_4counties
71160,AAC-979,9162,76,20653.127568750023784,USAWaterBodies_Projected_4counties
71161,AAD-979,9163,76,19904.490713682240312,USAWaterBodies_Projected_4counties
71162,AAE-979,9164,76,19178.785748087986576,USAWaterBodies_Projected_4counties
71163,AAF-979,9165,76,18478.714646074902703,USAWaterBodies_Projected_4counties
71164,AAG-979,9166,76,17807.300951325090864,USAWaterBodies_Projected_4counties
71165,AAH-979,9167,76,17167.907250770658720,USAWaterBodies_Projected_4counties
71166,AAI-979,9168,76,16564.241955823512399,USAWaterBodies_Projected_4counties
71167,AAJ-979,9169,76,16000.349489028803873,USAWaterBodies_Projected_4counties
71168,AAK-979,9170,76,15480.576732507886845,USAWaterBodies_Projected_4counties
71169,AAL-979,9171,76,15009.507925680471089,USAWaterBodies_Projected_4counties
71170,AAM-979,9172,76,14591.860757664360790,USAWaterBodies_Projected_4counties
71171,AAN-979,9173,76,14232.338970494814930,USAWaterBodies_Projected_4counties
71172,AAO-979,9174,76,13935.442037160704785,USAWaterBodies_Projected_4counties
71173,AAP-979,9175,76,13705.240493003615484,USAWaterBodies_Projected_4counties
71174,AAQ-979,9176,76,13545.135258500235068,USAWaterBodies_Projected_4counties
71175,AAR-979,9177,76,13450.634276263204811,USAWaterBodies_Projected_4counties
71176,AAS-979,9178,76,13395.797052000809344,USAWaterBodies_Projected_4counties
71177,AAT-979,9179,76,13414.840068312407311,USAWaterBodies_Projected_4counties
71178,AAU-979,9180,76,13508.089778292358460,USAWaterBodies_Projected_4counties
71179,AAV-979,9181,76,13674.028113851931266,USAWaterBodies_Projected_4counties
71180,AAW-979,9182,76,13910.053927229018882,USAWaterBodies_Projected_4counties
71181,AAX-979,9183,76,14212.675879595155493,USAWaterBodies_Projected_4counties
71182,AAY-979,9184,76,14577.747118757150020,USAWaterBodies_Projected_4counties
71183,AAZ-979,9185,76,14955.028779651971490,USAWaterBodies_Projected_4counties
71184,ABA-979,9186,76,15359.591127377772864,USAWaterBodies_Projected_4counties
71185,ABB-979,9187,76,15795.694822965817366,USAWaterBodies_Projected_4counties
71186,ABC-979,9188,76,16230.192695722262215,USAWaterBodies_Projected_4counties
71187,ABD-979,9189,76,16713.298146693949093,USAWaterBodies_Projected_4counties
71188,ABE-979,9190,76,17240.925582470641530,USAWaterBodies_Projected_4counties
71189,ABF-979,9191,76,17809.118308897206589,USAWaterBodies_Projected_4counties
71190,ABG-979,9192,76,18414.121617397471709,USAWaterBodies_Projected_4counties
71191,ABH-979,9193,76,19052.429108654676384,USAWaterBodies_Projected_4counties
71192,ABI-979,9194,76,19720.807157424344041,USAWaterBodies_Projected_4counties
71193,ABJ-979,9195,76,20416.302675566072139,USAWaterBodies_Projected_4counties
71194,ABK-979,9196,74,20288.461365191207733,USAWaterBodies_Projected_4counties
